transaction_id,amount,transaction_hour,transaction_day,merchant_category,payment_method,device_type,customer_age,account_age_days,previous_transactions,failed_attempts,transactions_last_24h,average_transaction_amount,distance_from_usual_location,is_new_device,is_international,ip_risk_score,velocity_score,previous_fraud_count,fraud_label
TXN100226,1541.55,11,5,fashion,card,tablet,64,2536,28,1,2,874.47,34.47,0,0,33.26,26.11,0,0
TXN100227,1926.35,16,6,healthcare,upi,desktop,51,2471,19,0,2,1228.23,19.94,0,0,24.52,29.63,0,0
TXN100228,165.3,20,4,fashion,wallet,pos,49,606,34,0,1,613.22,10.99,0,0,30.05,8.27,0,0
TXN100229,841.53,23,1,grocery,card,pos,28,863,25,0,0,1107.67,19.48,0,0,30.78,36.63,0,0
TXN100230,2373.73,12,2,travel,netbanking,tablet,44,3286,28,0,2,2862.36,2.42,1,0,16.39,8.75,0,0
TXN100231,610.28,5,6,gaming,emi,tablet,66,1021,25,0,3,395.32,13.2,0,0,0.0,26.89,0,0
TXN100232,1064.21,8,4,travel,emi,mobile,19,3169,21,2,0,976.57,3.21,0,0,12.61,18.91,1,0
TXN100233,1088.53,13,4,food_delivery,card,desktop,61,1300,29,0,2,569.53,8.23,0,0,14.53,9.79,0,0
TXN100234,8418.11,7,6,healthcare,card,desktop,46,3090,23,0,2,3698.64,2.77,0,0,5.45,25.25,0,0
TXN100235,112.48,9,0,food_delivery,wallet,mobile,59,2108,24,1,2,224.37,2.39,0,0,32.5,31.05,0,0
TXN100236,114.54,22,1,healthcare,upi,pos,55,363,28,0,1,324.09,3.17,0,0,39.85,13.92,0,0
TXN100237,793.11,16,2,electronics,emi,tablet,42,987,20,1,1,1505.38,25.68,1,0,23.2,18.5,0,1
TXN100238,514.98,13,2,education,emi,tablet,35,3477,22,1,3,885.22,18.09,0,0,28.41,22.47,0,0
TXN100239,522.17,5,0,travel,card,pos,53,760,27,0,1,393.54,18.85,0,0,30.66,19.9,0,0
TXN100240,427.49,9,1,food_delivery,emi,desktop,25,831,17,0,2,262.6,9.8,0,0,13.11,14.53,0,0
TXN100241,1762.73,6,2,food_delivery,emi,tablet,51,546,27,2,3,668.1,14.23,0,0,0.0,21.71,0,0
TXN100242,979.37,15,0,education,netbanking,tablet,23,2225,30,0,3,1233.62,6.92,0,0,5.61,4.37,3,0
TXN100243,97.19,6,1,food_delivery,card,tablet,55,2954,22,0,2,206.78,31.97,0,0,16.87,13.51,0,0
TXN100244,1787.34,22,3,grocery,netbanking,mobile,53,3417,29,1,0,1260.96,2.69,0,0,7.75,29.58,0,0
TXN100245,269.23,22,3,travel,emi,desktop,22,3233,20,0,1,697.8,13.67,0,0,7.49,3.64,1,0
TXN100246,2966.33,6,2,travel,card,desktop,61,3226,25,0,3,2831.34,7.57,1,0,0.0,21.55,0,0
TXN100247,2968.94,21,4,fashion,wallet,mobile,41,3302,29,0,1,1425.18,14.17,0,0,36.69,10.58,0,0
TXN100248,309.58,8,0,entertainment,wallet,mobile,62,2072,28,1,1,447.33,13.92,0,0,3.41,7.3,0,0
TXN100249,1369.72,14,6,travel,netbanking,pos,20,2999,19,0,1,3722.42,10.35,1,0,42.49,14.08,0,0
TXN100250,4638.43,0,2,grocery,emi,mobile,28,2317,13,0,2,1338.59,9.78,0,0,11.27,22.78,0,0
TXN100251,10402.84,6,0,fashion,emi,pos,46,501,25,0,0,6414.54,14.81,0,0,19.37,0.0,0,0
TXN100252,181.32,14,6,electronics,upi,tablet,28,89,18,0,3,256.33,9.34,0,0,26.07,26.53,0,0
TXN100253,3137.63,7,3,healthcare,upi,pos,36,357,30,1,1,978.01,23.96,0,0,26.64,14.32,0,0
TXN100254,144.71,11,1,gaming,upi,pos,55,1262,30,0,2,441.82,7.75,0,0,28.25,10.72,0,0
TXN100255,1513.78,7,3,utilities,upi,pos,26,1822,19,0,2,373.19,0.73,0,0,22.79,9.48,1,0
TXN100256,583.63,12,4,entertainment,emi,mobile,56,2330,22,1,3,649.72,4.59,0,0,14.98,30.22,0,0
TXN100257,331.94,1,5,grocery,upi,desktop,23,1903,23,1,1,513.63,69.08,0,0,6.83,8.7,0,0
TXN100258,316.8,10,1,healthcare,upi,pos,27,1337,29,2,1,967.24,3.74,0,0,25.92,20.13,0,0
TXN100259,898.53,3,6,travel,upi,desktop,51,2675,28,0,3,1083.48,14.77,0,0,13.59,0.0,0,0
TXN100260,1386.34,22,0,education,upi,mobile,63,3143,13,2,0,740.74,27.93,1,0,1.19,17.35,0,0
TXN100261,1468.06,11,1,healthcare,netbanking,tablet,27,814,23,0,0,1126.01,0.71,0,0,21.84,0.0,0,0
TXN100262,4173.37,17,0,education,upi,mobile,35,955,17,2,2,1765.42,25.78,0,0,24.54,9.73,0,0
TXN100263,191.35,17,2,grocery,emi,mobile,70,3398,34,0,2,187.21,10.97,0,0,44.44,27.02,0,0
TXN100264,384.25,21,4,electronics,wallet,mobile,74,3542,35,2,0,238.61,32.63,0,0,0.0,15.69,0,0
TXN100265,521.33,22,4,gaming,wallet,desktop,51,1131,31,1,1,320.22,3.52,0,0,54.27,19.35,0,0
TXN100266,99.56,10,1,electronics,wallet,mobile,43,1860,21,0,4,290.99,7.76,0,0,38.3,6.4,0,0
TXN100267,1683.58,7,6,education,wallet,mobile,37,2109,24,0,0,1105.52,3.97,0,0,9.85,27.54,0,0
TXN100268,4499.6,7,1,grocery,upi,desktop,52,2317,29,1,1,2459.06,26.57,0,0,8.54,18.78,0,0
TXN100269,261.84,12,4,entertainment,card,desktop,51,3154,22,0,1,216.85,1.91,1,0,16.21,13.96,0,0
TXN100270,154.57,21,0,food_delivery,card,desktop,34,386,19,0,0,152.1,10.37,1,0,38.98,9.94,0,0
TXN100271,267.48,17,1,gaming,emi,desktop,19,1911,19,0,1,634.96,11.01,0,0,19.46,6.16,0,0
TXN100272,750.77,17,2,education,card,desktop,26,791,14,0,4,725.07,33.17,0,0,38.25,14.8,0,0
TXN100273,37.15,21,0,utilities,netbanking,mobile,72,2750,22,0,0,129.78,7.89,0,0,33.2,7.92,0,0
TXN100274,2346.51,5,0,grocery,upi,pos,41,2177,17,0,1,6932.74,0.73,0,0,8.82,11.82,0,0
TXN100275,421.38,3,6,utilities,upi,tablet,45,2734,26,0,1,468.35,0.55,0,0,0.0,22.5,0,0
TXN100276,1130.43,8,4,electronics,upi,desktop,44,3304,21,1,1,2058.24,18.85,1,0,6.98,16.87,0,0
TXN100277,690.48,16,0,grocery,netbanking,tablet,62,2883,37,1,0,672.36,0.5,0,0,0.61,13.95,0,0
TXN100278,1068.11,19,2,food_delivery,netbanking,tablet,21,3117,36,0,1,652.31,16.14,1,0,16.65,28.53,1,1
TXN100279,668.25,15,1,utilities,wallet,tablet,22,2960,25,0,2,729.89,36.34,0,0,14.16,17.59,0,0
TXN100280,892.59,20,3,travel,emi,tablet,33,2283,26,0,4,1552.49,27.7,0,0,13.88,15.4,0,0
TXN100281,1268.87,9,4,gaming,upi,pos,45,1433,25,0,4,857.98,1.88,0,0,15.33,25.7,0,0
TXN100282,1230.98,7,1,fashion,emi,mobile,56,1227,24,0,2,1016.13,22.72,0,0,18.16,3.08,0,0
TXN100283,237.67,2,1,food_delivery,netbanking,desktop,45,1327,22,0,2,446.45,3.22,1,1,10.88,0.0,0,0
TXN100284,482.93,14,5,gaming,upi,desktop,43,2217,25,0,3,1250.52,6.36,0,0,0.0,5.05,0,0
TXN100285,215.1,9,3,grocery,emi,desktop,71,2932,34,0,3,347.23,112.42,0,0,24.4,11.8,0,0
TXN100286,2089.82,1,4,electronics,upi,tablet,27,1340,29,0,0,1427.98,0.29,0,0,9.65,20.29,0,0
TXN100287,7211.82,16,0,education,wallet,desktop,50,2116,22,1,5,4839.7,15.25,1,0,15.23,17.09,0,0
TXN100288,991.13,6,2,gaming,wallet,tablet,48,1511,19,0,3,734.54,31.83,0,0,20.8,30.09,0,0
TXN100289,956.01,22,5,gaming,emi,mobile,44,2218,26,0,1,925.96,2.23,0,0,0.0,29.99,0,0
TXN100290,219.06,1,0,travel,emi,pos,64,2988,27,0,3,214.61,7.11,0,0,30.46,10.69,0,0
TXN100291,1186.75,6,4,healthcare,card,mobile,33,1504,19,0,4,2855.51,7.66,0,0,29.09,4.64,0,0
TXN100292,458.83,10,5,utilities,card,tablet,72,1449,24,0,4,358.82,48.08,0,0,9.41,7.72,0,0
TXN100293,3649.1,6,5,gaming,card,mobile,36,736,25,0,1,2267.52,20.86,0,0,25.43,4.75,0,0
TXN100294,66.24,15,0,food_delivery,card,pos,49,1820,30,0,1,291.01,2.62,0,0,8.93,12.12,0,0
TXN100295,1663.81,22,4,utilities,card,desktop,47,1668,17,0,2,2083.99,26.88,1,0,27.47,18.47,0,0
TXN100296,535.76,1,1,healthcare,card,pos,66,585,29,0,1,457.93,3.86,0,0,37.94,22.14,0,0
TXN100297,1645.08,2,4,entertainment,wallet,tablet,43,3539,29,1,0,1753.71,13.46,0,0,19.24,13.93,0,0
TXN100298,353.41,10,0,healthcare,emi,desktop,34,3137,32,0,1,728.5,25.55,0,0,24.98,27.98,0,0
TXN100299,68.13,3,0,food_delivery,emi,desktop,19,1062,28,0,1,251.92,3.83,1,0,27.99,4.14,0,0
TXN100300,4954.8,20,3,grocery,card,desktop,38,3447,26,0,1,2222.78,4.98,0,0,18.22,17.15,0,0
TXN100301,854.89,18,1,electronics,emi,tablet,65,993,31,0,2,940.56,3.53,0,0,4.36,33.68,0,0
TXN100302,169.81,20,1,gaming,emi,tablet,18,1529,21,0,2,212.59,1.52,0,1,18.86,6.25,0,0
TXN100303,919.48,4,3,gaming,upi,mobile,69,478,30,1,1,1374.4,6.42,0,1,29.99,18.62,0,0
TXN100304,2049.17,15,3,entertainment,emi,desktop,48,2234,28,0,1,964.93,23.34,0,0,27.74,16.57,0,0
TXN100305,3329.55,19,0,food_delivery,upi,desktop,25,1756,25,0,1,533.62,17.0,0,0,28.36,11.38,0,0
TXN100306,1265.17,17,1,healthcare,emi,mobile,35,976,16,1,2,564.05,4.91,0,0,32.72,12.99,0,0
TXN100307,482.38,12,2,entertainment,upi,pos,49,1053,23,1,4,1445.53,27.93,1,0,0.0,17.91,0,0
TXN100308,378.5,4,2,travel,upi,mobile,35,3413,26,0,0,355.84,21.37,0,0,0.78,8.84,0,0
TXN100309,379.27,4,2,electronics,card,desktop,24,2508,24,0,3,414.53,2.34,0,0,8.83,19.69,0,0
TXN100310,294.69,12,1,food_delivery,wallet,tablet,55,559,28,0,3,726.09,61.41,0,1,18.52,25.8,0,0
TXN100311,265.2,10,5,travel,upi,pos,56,494,36,0,3,238.59,1.65,0,1,6.44,18.22,0,0
TXN100312,2767.84,4,3,electronics,netbanking,tablet,24,256,22,2,2,803.84,27.38,0,1,45.89,0.0,0,1
TXN100313,365.48,16,2,food_delivery,upi,desktop,34,903,22,1,2,232.99,85.7,1,0,0.0,0.0,0,0
TXN100314,1511.56,20,4,utilities,wallet,mobile,31,2694,24,0,0,1117.22,29.89,1,0,9.28,33.95,0,0
TXN100315,258.0,16,2,healthcare,card,desktop,55,226,25,0,0,337.76,21.92,0,0,47.29,0.0,0,0
TXN100316,301.07,9,3,education,card,pos,59,910,27,0,2,506.8,1.13,0,0,42.99,8.03,0,0
TXN100317,1931.61,13,6,gaming,netbanking,pos,59,152,22,1,0,2134.41,3.02,0,0,20.19,4.12,0,0
TXN100318,1022.88,19,4,education,upi,pos,71,2371,25,1,3,576.31,14.85,0,1,22.67,15.21,0,0
TXN100319,187.22,8,5,healthcare,netbanking,mobile,61,2971,21,0,0,206.14,12.57,0,0,0.0,20.72,0,0
TXN100320,987.74,11,0,travel,emi,tablet,36,1931,24,1,1,1018.65,8.13,0,0,21.87,15.3,0,0
TXN100321,378.43,8,3,entertainment,upi,desktop,24,3306,28,0,1,378.16,8.4,0,0,16.02,9.65,0,0
TXN100322,1749.71,18,5,fashion,wallet,desktop,53,2513,22,2,2,1000.68,52.6,0,0,12.19,14.99,0,0
TXN100323,411.04,16,1,fashion,card,mobile,70,2788,21,0,1,788.72,21.69,0,1,18.44,8.67,0,0
TXN100324,950.14,18,3,fashion,netbanking,pos,73,1145,27,0,2,1114.54,15.22,0,0,56.29,7.42,0,0
TXN100325,1211.0,12,6,travel,netbanking,desktop,31,3157,24,0,1,1377.36,4.45,0,0,26.36,11.88,0,0
TXN100326,206.03,11,2,electronics,wallet,tablet,31,2303,21,0,0,295.53,1.35,0,0,24.44,15.2,0,0
TXN100327,530.64,18,4,grocery,wallet,pos,20,316,27,0,3,686.07,91.41,0,0,16.91,0.0,0,0
TXN100328,2066.65,14,5,gaming,card,tablet,26,302,23,0,3,2949.56,36.43,0,0,28.73,26.95,0,0
TXN100329,586.06,20,4,travel,netbanking,desktop,49,3278,30,0,2,390.62,12.98,0,0,12.52,13.6,0,0
TXN100330,244.64,1,5,entertainment,netbanking,tablet,49,1005,34,0,3,442.27,3.67,0,0,30.65,8.62,0,0
TXN100331,269.11,16,2,food_delivery,netbanking,pos,39,1701,23,0,1,337.47,5.76,0,0,40.13,5.56,0,0
TXN100332,253.72,20,0,utilities,card,tablet,35,2775,25,2,1,959.3,1.01,0,0,0.0,4.04,0,0
TXN100333,267.47,22,1,healthcare,card,desktop,65,2805,24,0,3,520.85,10.2,0,0,22.21,15.05,0,0
TXN100334,677.87,14,1,food_delivery,emi,mobile,44,99,22,0,1,245.73,47.41,0,1,36.22,2.44,0,0
TXN100335,666.54,8,3,food_delivery,wallet,mobile,64,2247,17,1,1,938.2,10.58,0,0,22.18,26.97,0,0
TXN100336,5699.66,0,4,utilities,netbanking,pos,72,3333,31,0,0,527.42,7.84,0,0,15.77,16.85,0,0
TXN100337,338.94,15,6,utilities,upi,pos,36,1277,27,0,2,576.72,0.71,0,0,44.0,15.86,0,0
TXN100338,2373.21,21,2,fashion,wallet,desktop,29,1981,23,1,0,859.21,13.55,0,0,19.3,20.31,0,0
TXN100339,1513.57,23,2,healthcare,netbanking,mobile,72,967,19,2,1,1296.78,4.71,0,0,21.66,10.35,0,0
TXN100340,1095.52,18,1,electronics,netbanking,desktop,54,2632,21,1,2,1368.42,56.17,0,0,43.97,9.85,0,0
TXN100341,396.22,17,1,healthcare,upi,desktop,34,432,28,0,1,326.22,4.73,0,0,12.75,7.11,0,0
TXN100342,3371.58,9,0,gaming,card,tablet,53,1896,30,0,3,1345.98,18.79,0,0,15.29,16.73,0,0
TXN100343,4356.0,12,5,entertainment,netbanking,pos,47,1506,29,0,2,2605.49,18.92,0,0,0.6,0.0,0,0
TXN100344,416.49,18,5,education,netbanking,desktop,69,2340,34,0,1,294.22,1.6,0,0,16.67,21.42,0,0
TXN100345,266.73,4,6,healthcare,netbanking,pos,32,1803,30,0,2,724.01,4.91,0,0,16.56,24.31,0,0
TXN100346,64.18,5,2,healthcare,netbanking,tablet,74,3583,26,2,0,194.99,4.18,0,0,36.27,9.71,1,0
TXN100347,663.24,22,5,entertainment,netbanking,pos,71,3588,24,0,3,366.03,17.81,0,0,16.3,2.73,0,0
TXN100348,380.09,12,1,utilities,wallet,desktop,28,1037,24,0,2,1546.87,12.7,0,0,5.18,17.76,0,0
TXN100349,417.21,14,2,electronics,wallet,desktop,27,137,25,0,4,395.27,0.32,0,0,16.68,1.85,0,0
TXN100350,1494.04,11,1,electronics,netbanking,tablet,48,1798,25,0,3,2112.18,10.23,0,0,25.07,14.42,0,0
TXN100351,319.11,6,3,education,upi,pos,20,2154,22,0,0,285.05,1.65,0,0,13.08,29.79,1,0
TXN100352,499.34,22,5,utilities,wallet,mobile,35,2743,25,1,2,323.06,15.06,0,0,20.58,32.37,0,0
TXN100353,110.95,2,4,fashion,upi,pos,42,1916,25,1,3,176.8,3.92,0,0,16.14,10.99,0,0
TXN100354,518.24,8,3,education,card,desktop,73,2140,22,1,1,892.53,6.78,0,0,11.92,5.3,0,0
TXN100355,1662.83,0,1,food_delivery,emi,mobile,74,84,33,0,1,1489.68,3.12,1,0,14.55,16.75,0,0
TXN100356,6514.23,14,3,food_delivery,emi,pos,26,2783,23,0,0,5120.92,0.87,0,0,17.0,13.16,0,0
TXN100357,1500.25,23,1,grocery,card,pos,68,1204,15,0,1,925.23,1.0,0,0,27.86,31.55,0,0
TXN100358,607.02,17,0,education,upi,desktop,23,1403,24,1,1,615.53,3.85,0,0,23.63,0.0,0,0
TXN100359,416.45,13,1,education,emi,pos,60,1544,32,0,0,645.3,8.68,0,0,0.0,23.72,0,0
TXN100360,910.59,3,2,healthcare,upi,tablet,66,262,30,0,3,689.44,15.12,0,0,7.85,32.42,0,0
TXN100361,1224.11,14,2,entertainment,netbanking,tablet,68,1804,20,0,1,1232.21,5.1,0,0,4.54,18.36,0,0
TXN100362,804.33,10,2,education,card,desktop,30,1391,25,0,1,1025.66,43.47,0,0,29.56,5.29,3,0
TXN100363,255.98,20,5,entertainment,emi,desktop,68,852,22,0,0,775.02,26.16,0,0,15.29,13.96,1,0
TXN100364,3174.02,12,6,gaming,emi,desktop,24,898,28,0,0,2045.37,6.14,0,0,29.28,5.02,0,0
TXN100365,1719.32,14,4,utilities,emi,mobile,47,125,31,1,1,3300.25,7.64,0,0,0.0,1.48,1,0
TXN100366,1751.96,17,3,education,upi,mobile,44,3240,28,0,2,745.58,4.73,0,0,19.0,21.74,0,0
TXN100367,1842.59,10,6,electronics,upi,pos,36,1073,25,0,2,885.36,26.09,0,0,27.16,17.71,0,0
TXN100368,3506.8,21,2,education,emi,pos,19,3192,24,0,2,1700.98,28.68,0,0,17.38,0.0,0,0
TXN100369,4750.14,4,0,fashion,card,mobile,62,3052,28,0,1,2300.39,26.89,0,0,16.25,0.0,0,0
TXN100370,525.19,5,6,food_delivery,card,tablet,37,1670,24,0,3,1208.61,5.75,0,0,30.82,14.3,0,0
TXN100371,1045.48,2,3,gaming,card,tablet,55,2948,28,0,1,884.45,4.74,0,0,0.0,32.1,0,0
TXN100372,412.67,5,3,food_delivery,emi,mobile,41,772,29,2,0,642.96,25.47,0,0,30.0,7.79,0,0
TXN100373,608.22,2,5,food_delivery,card,mobile,39,660,21,1,1,582.85,1.59,1,0,13.38,1.69,1,1
TXN100374,157.28,5,4,education,upi,mobile,68,3281,24,0,3,135.95,2.56,1,0,29.79,40.33,0,0
TXN100375,1235.19,1,3,fashion,emi,mobile,23,2359,28,1,0,672.7,14.72,0,0,7.86,1.12,0,0
TXN100376,373.37,16,4,education,card,mobile,59,2515,16,0,1,396.84,52.15,0,0,13.28,0.0,0,0
TXN100377,1192.44,18,1,grocery,card,mobile,60,3371,25,0,0,383.84,28.42,0,1,0.0,7.63,0,0
TXN100378,67.36,19,4,education,card,pos,39,51,39,1,2,241.72,19.27,0,1,25.51,4.51,0,0
TXN100379,359.91,23,6,gaming,netbanking,mobile,32,629,23,1,2,1375.83,27.42,0,0,24.18,15.77,0,0
TXN100380,1387.6,4,1,electronics,netbanking,tablet,18,3510,23,0,1,1863.54,2.33,1,0,0.0,5.7,0,0
TXN100381,57.72,16,1,grocery,card,pos,71,470,26,0,1,103.75,30.68,0,0,24.1,16.95,0,0
TXN100382,1795.54,8,0,entertainment,card,mobile,72,1637,25,0,1,638.36,4.49,0,0,19.02,0.0,0,0
TXN100383,757.84,5,2,gaming,upi,pos,31,81,31,1,3,859.12,8.43,0,0,32.85,16.67,1,0
TXN100384,3085.05,15,0,grocery,emi,mobile,19,1189,29,1,2,1976.98,13.75,0,0,41.48,7.93,0,0
TXN100385,395.65,4,1,travel,upi,desktop,24,630,27,0,2,507.77,0.31,0,0,15.67,42.71,0,0
TXN100386,217.7,5,2,healthcare,netbanking,desktop,21,934,32,1,2,290.6,24.71,0,0,1.35,31.1,0,0
TXN100387,239.88,17,5,entertainment,netbanking,tablet,65,2971,27,0,4,321.24,18.49,0,0,30.13,9.51,0,0
TXN100388,2069.05,21,5,education,netbanking,tablet,68,1007,21,0,1,3530.53,13.58,0,0,19.36,0.0,0,0
TXN100389,4189.45,11,3,electronics,card,mobile,26,2971,26,0,0,3729.44,12.33,0,0,3.98,20.47,0,0
TXN100390,597.94,9,6,travel,netbanking,tablet,60,3266,22,0,0,835.17,11.89,1,0,0.0,0.0,0,0
TXN100391,732.45,11,0,healthcare,wallet,tablet,28,1973,24,0,2,1985.05,26.4,0,0,0.0,6.28,0,0
TXN100392,427.31,13,0,utilities,netbanking,mobile,38,1966,26,0,1,1044.14,6.28,0,1,32.75,16.75,0,0
TXN100393,188.16,0,6,food_delivery,upi,tablet,52,1218,27,0,0,313.46,9.07,0,1,17.54,0.0,0,0
TXN100394,1009.71,11,0,utilities,card,desktop,59,2433,26,0,2,475.13,4.74,0,0,2.24,0.0,0,0
TXN100395,344.72,0,6,electronics,upi,desktop,67,2944,20,1,2,381.2,45.6,0,0,5.89,31.98,0,0
TXN100396,1161.24,8,6,entertainment,wallet,desktop,20,3150,18,1,1,633.01,4.42,1,0,29.01,16.8,0,0
TXN100397,1230.28,9,0,entertainment,netbanking,pos,29,712,19,0,1,1448.82,0.04,1,0,20.16,4.92,0,0
TXN100398,632.29,0,5,gaming,wallet,pos,33,2504,25,0,3,727.41,1.61,0,0,4.6,41.23,0,0
TXN100399,1608.66,9,3,entertainment,card,pos,35,511,21,1,0,877.62,2.15,0,0,10.21,3.65,0,0
TXN100400,103.91,23,4,entertainment,wallet,desktop,74,1789,18,0,0,289.55,18.65,0,0,27.06,15.01,0,0
TXN100401,598.36,0,1,electronics,emi,pos,62,326,30,0,0,968.38,22.01,1,0,23.22,22.04,0,1
TXN100402,329.98,0,6,fashion,upi,mobile,36,2007,23,0,1,1880.51,46.11,0,0,24.41,26.18,0,0
TXN100403,283.14,17,5,fashion,wallet,pos,73,3107,33,1,2,516.25,20.37,0,0,24.76,13.96,0,0
TXN100404,195.01,12,6,gaming,card,desktop,46,2982,20,0,2,141.31,33.15,0,0,13.85,31.99,0,0
TXN100405,251.73,2,5,food_delivery,card,desktop,46,2609,34,0,1,204.61,73.26,1,0,9.68,9.32,0,0
TXN100406,695.2,7,2,utilities,wallet,mobile,42,2108,15,0,1,233.51,11.89,0,0,3.1,19.01,0,0
TXN100407,995.44,11,4,education,emi,desktop,26,2280,24,0,2,1192.12,11.18,0,0,46.3,20.24,1,0
TXN100408,1137.88,9,0,entertainment,netbanking,mobile,71,365,15,0,2,436.28,2.07,0,0,22.68,2.55,0,0
TXN100409,1034.07,8,4,food_delivery,wallet,pos,18,2655,25,0,0,837.43,7.68,0,0,23.49,7.05,0,0
TXN100410,312.66,21,1,travel,card,pos,27,2487,17,0,3,516.4,18.71,0,0,0.0,36.21,0,0
TXN100411,1125.1,3,6,food_delivery,netbanking,desktop,31,524,33,0,0,2356.11,19.86,0,0,0.0,35.98,0,0
TXN100412,5580.57,13,5,food_delivery,card,pos,33,2308,16,0,5,1782.02,21.05,0,1,23.61,11.01,0,0
TXN100413,1047.1,18,3,utilities,netbanking,mobile,25,1405,22,0,0,999.52,13.97,1,0,21.6,25.3,0,0
TXN100414,531.15,13,6,entertainment,netbanking,desktop,19,1859,24,0,2,837.2,32.42,1,0,44.24,16.32,0,0
TXN100415,866.62,15,5,healthcare,upi,pos,56,2971,21,1,1,1376.86,3.28,0,0,9.88,18.31,0,0
TXN100416,658.31,19,3,education,card,tablet,73,1176,30,0,2,226.96,9.3,0,0,12.16,5.62,0,0
TXN100417,847.58,16,5,electronics,upi,pos,24,3346,27,1,0,744.39,1.64,0,0,39.04,17.92,0,0
TXN100418,166.14,9,3,food_delivery,card,desktop,34,1522,18,0,3,325.48,3.74,0,0,19.04,0.51,0,0
TXN100419,2962.82,16,1,healthcare,upi,desktop,46,1873,35,0,2,5132.12,9.83,1,0,27.42,17.9,0,0
TXN100420,147.43,4,4,utilities,netbanking,pos,70,106,22,0,0,268.06,3.96,0,1,32.41,34.09,0,0
TXN100421,882.5,23,3,education,wallet,mobile,57,446,19,0,1,859.4,5.45,0,0,32.62,22.82,0,0
TXN100422,4371.99,3,4,fashion,upi,mobile,61,1028,22,0,2,1431.08,7.34,1,0,13.08,17.95,0,1
TXN100423,260.12,15,4,entertainment,emi,desktop,51,3571,44,1,0,735.08,16.78,0,0,6.51,14.21,0,0
TXN100424,711.43,18,0,utilities,card,desktop,41,949,26,0,1,790.04,14.08,0,0,23.01,27.54,0,0
TXN100425,1308.19,23,1,entertainment,wallet,mobile,29,1442,23,0,2,543.52,27.98,0,0,39.26,20.76,0,0
TXN100426,299.11,5,1,gaming,netbanking,pos,67,3117,21,0,1,336.15,6.05,0,0,32.23,0.83,0,0
TXN100427,804.03,17,4,utilities,netbanking,mobile,63,1165,24,0,1,590.04,32.55,0,0,10.06,8.32,0,0
TXN100428,2760.31,11,0,gaming,emi,pos,19,2967,24,0,1,2366.29,16.92,0,0,30.09,36.7,3,0
TXN100429,402.68,22,3,education,wallet,tablet,58,438,29,1,1,1554.07,40.3,0,0,16.85,10.52,0,0
TXN100430,798.9,23,1,education,wallet,desktop,22,486,15,0,1,917.43,44.03,0,0,0.0,21.1,0,0
TXN100431,1814.04,1,5,electronics,wallet,pos,60,47,24,1,0,3496.68,15.16,0,0,18.12,27.55,0,1
TXN100432,11793.89,19,4,grocery,wallet,pos,65,456,28,0,4,5705.92,5.49,0,0,17.19,20.32,0,0
TXN100433,2984.95,18,6,electronics,wallet,mobile,25,2203,28,0,2,1164.88,4.58,0,0,9.7,26.62,1,0
TXN100434,618.63,10,6,electronics,wallet,mobile,42,332,19,2,2,453.77,2.48,0,0,0.0,37.32,0,0
TXN100435,1135.53,22,0,healthcare,emi,pos,25,2235,27,0,1,665.4,30.72,0,0,35.74,18.34,0,0
TXN100436,513.82,9,0,grocery,upi,tablet,50,2187,27,0,1,743.9,3.53,0,0,19.74,14.65,0,0
TXN100437,431.53,13,2,education,netbanking,desktop,70,855,25,0,0,163.75,4.54,0,0,0.0,0.0,0,0
TXN100438,1110.33,5,4,healthcare,upi,mobile,22,136,21,1,4,721.0,14.58,0,1,20.29,0.0,0,0
TXN100439,167.78,6,3,education,wallet,tablet,40,592,15,0,0,290.99,13.46,0,0,5.5,12.1,0,0
TXN100440,108.55,8,0,fashion,wallet,tablet,73,523,28,0,1,387.07,13.69,0,0,27.73,8.23,0,0
TXN100441,1896.08,0,5,entertainment,netbanking,tablet,35,1927,26,1,2,774.78,51.31,0,0,18.55,36.45,0,0
TXN100442,412.84,13,6,gaming,card,desktop,25,3398,19,0,2,916.69,,0,0,26.65,23.4,0,0
TXN100443,453.24,10,3,entertainment,netbanking,tablet,45,1589,29,0,1,302.22,7.55,0,0,16.9,37.78,0,0
TXN100444,203.98,14,3,travel,emi,desktop,46,2313,28,0,2,109.86,4.37,0,0,9.45,33.91,0,0
TXN100445,385.98,12,2,travel,wallet,pos,55,1109,23,0,3,716.56,2.57,0,0,35.23,35.38,0,0
TXN100446,3018.75,17,0,gaming,upi,pos,35,335,31,1,4,735.48,6.48,0,1,25.25,0.0,0,0
TXN100447,4217.37,3,4,electronics,wallet,pos,72,797,13,0,1,6682.86,20.29,0,0,34.18,19.41,0,0
TXN100448,423.49,0,2,healthcare,netbanking,pos,47,1749,28,1,0,687.99,10.45,0,0,9.35,4.38,0,0
TXN100449,1011.55,12,0,grocery,upi,tablet,34,3136,29,0,0,1017.36,39.84,0,0,7.62,7.62,0,0
TXN100450,420.47,22,0,electronics,netbanking,pos,72,907,27,0,1,467.76,23.44,0,0,12.87,21.65,0,0
TXN100451,233.57,13,1,electronics,wallet,mobile,70,3590,31,0,1,363.09,52.39,0,0,9.7,17.7,0,0
TXN100452,1922.73,17,5,fashion,netbanking,mobile,46,2332,28,0,1,2171.43,12.7,0,0,44.07,19.09,1,0
TXN100453,351.79,11,1,fashion,emi,pos,19,1298,25,3,3,204.12,2.64,0,0,40.81,33.27,0,0
